file_name,homo_n,lumo_n,max_charge_pos_n,max_charge_neg_n,dipole_n,gibbs_n,elec_en_n,homo_spin_up_o,lumo_spin_up_o,homo_spin_down_o,lumo_spin_down_o,max_charge_pos_o,max_charge_neg_o,max_spin_o,dipole_o,gibbs_o,elec_en_o,homo_spin_up_r,lumo_spin_up_r,homo_spin_down_r,lumo_spin_down_r,max_charge_pos_r,max_charge_neg_r,max_spin_r,dipole_r,gibbs_r,elec_en_r,ion_pot,elec_aff,selfies,smiles
237,,,,,,,,-0.319091,-0.238316,-0.315917,-0.29526,0.403943,-0.69763,0.615984,5.7112,-3667.51984749,-3667.82652809416,,,,,,,,,,,,,[O][=C][Branch2][Ring1][=Branch1][C][N+1][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][C][=C][Ring1][#Branch2][Ring1][=C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1].[Br-1],O=C(C[N+1]1=CC=CC2=C3C=CC=CC3=CC=C21)C4=CC=CC5=CC=CC=C45.[Br-1]
238,,,,,,,,-0.311388,-0.23887,-0.314312,-0.285567,0.293772,-0.645568,0.614193,5.89326,-3667.5300673,-3667.836701239177,,,,,,,,,,,,,[O][=C][Branch2][Ring1][=Branch1][C][N+1][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][C][=C][Ring1][#Branch2][Ring1][=C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2].[Br-1],O=C(C[N+1]1=CC=CC2=C3C=CC=CC3=CC=C21)C4=CC=C5C=CC=CC5=C4.[Br-1]
239,,,,,,,,-0.307976,-0.244955,-0.310573,-0.281768,0.293716,-0.664365,0.625955,9.08357,-3553.27911265,-3553.567373690369,,,,,,,,,,,,,[C][C][=C][C][=C][C][Branch2][Ring1][#Branch2][C][=C][C][=N+1][Ring1][=Branch1][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][=C][Ring2][Ring1][#Branch1].[Br-1],CC1=CC=C2C(C=CC=[N+1]2CC(=O)C3=CC=C4C=CC=CC4=C3)=C1.[Br-1]
240,,,,,,,,-0.312176,-0.243174,-0.314825,-0.292604,0.296269,-0.754353,0.582958,7.62134,-3591.34601324,-3591.640720105073,,,,,,,,,,,,,[O][=C][Branch1][S][C][N+1][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][N].[Br-1],O=C(C[N+1]1=CC=CC2=CC=CC=C21)C3=CC=C(C4=CC=CC=C4)C=C3.[Br-1]
243,,,,,,,,-0.313891,-0.238257,-0.319037,-0.292979,0.31992,-0.757844,0.563532,6.17428,-3646.65920542,-3646.968105181349,,,,,,,,,,,,,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=N+1][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][C][=N][Ring2][Ring1][Ring1].[Br-1],CC1=CC=CC=C1C2=CC=[N+1](CC(=O)C3=CC=C4C=CC=CC4=C3)C=N2.[Br-1]
244,,,,,,,,-0.301792,-0.238329,-0.301786,-0.284608,0.284665,-0.569038,0.603998,2.45606,-3760.91612527,-3761.240302776896,,,,,,,,,,,,,[O][=C][Branch2][Ring1][#Branch2][C][N+1][=C][C][=C][Branch1][#C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][N][=C][Ring1][S][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2].[Br-1],O=C(C[N+1]1=CC=C(C2=CC=C3C=CC=CC3=C2)N=C1)C4=CC=C5C=CC=CC5=C4.[Br-1]
245,,,,,,,,-0.311644,-0.234242,-0.316147,-0.290065,0.284018,-0.657652,0.559054,3.76659,-3646.66978795,-3646.975991529983,,,,,,,,,,,,,[C][C][=C][C][=C][Branch2][Ring1][S][C][=C][C][=N+1][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][C][=N][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2].[Br-1],CC1=CC=C(C2=CC=[N+1](CC(=O)C3=CC=C4C=CC=CC4=C3)C=N2)C=C1.[Br-1]
246,,,,,,,,-0.311702,-0.231514,-0.31554,-0.287732,0.458554,-0.582851,0.5796,4.47071,-3682.59177749,-3682.876485629028,,,,,,,,,,,,,[O][=C][Branch2][Ring1][#Branch1][C][N+1][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][N][=C][Ring1][=N][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2].[Br-1],O=C(C[N+1]1=CC=C(C2=CC=C(O)C=C2)N=C1)C3=CC=C4C=CC=CC4=C3.[Br-1]
248,,,,,,,,-0.312305,-0.215084,-0.308159,-0.30604,0.325803,-0.558039,0.188345,6.15576,-3629.42659003,-3629.726570871427,,,,,,,,,,,,,[O][=C][Branch1][S][C][N+1][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2].[Br-1],O=C(C[N+1]1=CC=C2C=CC=CC2=C1)C3=CC=C4C(=C3)CC5=CC=CC=C54.[Br-1]
249,,,,,,,,-0.293494,-0.236651,-0.291409,-0.287245,0.431707,-0.477808,0.182301,9.81,-4374.05426817,-4374.441167817374,,,,,,,,,,,,,[C][O][C][=C][C][=C][Branch2][Ring2][Branch2][N][C][=Branch1][C][=O][C][=Branch1][P][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][O][N][N][C][=Branch1][C][=O][C][N+1][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring2][Ring2].[Br-1],COC1=CC=C(NC(=O)C(=CC2=NC3=CC=CC=C3N=C2O)NNC(=O)C[N+1]4=CC=CC=C4)C([N+1](=O)[O-1])=C1.[Br-1]
254,,,,,,,,-0.334809,-0.218049,-0.33152,-0.331646,0.39955,-0.599225,0.553245,11.77414,-6084.8653015,-6085.125752185917,,,,,,,,,,,,,[C][=C][C][N][C][Branch1][C][N][=N+1][Branch1][P][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Ring2].[Br-1],C=CCN1C(N)=[N+1](CC(=O)C2=CC=C(Br)C=C2)C3=CC=CC=C31.[Br-1]
256,,,,,,,,-0.308313,-0.2035,-0.298059,-0.297713,0.371409,-0.666053,0.493077,13.10401,-6333.16427023,-6333.530534281504,,,,,,,,,,,,,[N][C][N][Branch1][O][C][C][N][C][C][O][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Ring1][P][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1].[Br-1],NC=1N(CCN2CCOCC2)C3=CC=CC=C3[N+1]=1CC(=O)C4=CC=C(Br)C=C4.[Br-1]
257,,,,,,,,-0.313705,-0.260506,-0.324573,-0.277562,0.260292,-0.635376,0.78753,1.34953,-5820.62812868,-5820.802729712041,,,,,,,,,,,,,[C][C][=C][C][=N+1][Branch1][P][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][=C][Ring1][S].[Br-1],CC1=CC=[N+1](CC(=O)C2=CC=C(Br)C=C2)C=C1.[Br-1]
259,,,,,,,,-0.342162,-0.250004,-0.340374,-0.316791,0.285782,-0.627402,0.643036,12.27843,-5781.43473297,-5781.598735219524,,,,,,,,,,,,,[O][=C][Branch1][#Branch2][C][N+1][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1].[Br-1],O=C(C[N+1]1=CC=CC=C1)C2=CC=C(Br)C=C2.[Br-1]
261,,,,,,,,-0.316332,-0.236389,-0.316335,-0.258669,0.350305,-0.605476,0.809119,3.70203,-4492.7784633,-4493.09383696512,,,,,,,,,,,,,[C][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][C][N+1][Branch1][=C][C][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl][=C][N][Ring1][P][C][C][=C][C][=C][C][=C][Ring1][=Branch1].[Br-1],CC1=CC2=C(C=C1C)[N+1](CC3=C(Cl)C=CC=C3Cl)=CN2CC4=CC=CC=C4.[Br-1]
264,,,,,,,,-0.318009,-0.240156,-0.306716,-0.296914,0.422096,-0.548035,0.455186,8.25625,-4234.74427825,-4235.0404125514,,,,,,,,,,,,,[C][=C][Branch2][Ring1][P][N][N][C][=Branch1][C][=O][C][=C][C][=N+1][Branch1][P][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring1][S][C][=Branch1][C][=O][O][C][C].[Br-1],C=C(NNC(=O)C1=CC=[N+1](CC(=O)C2=CC=C(Cl)C=C2)C=C1)C(=O)OCC.[Br-1]
265,,,,,,,,-0.313003,-0.198517,-0.312958,-0.308766,0.262342,-0.68177,0.684167,9.72563,-4532.23448387,-4532.589292324072,,,,,,,,,,,,,[C][C][C][C][N][Branch1][=N][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Ring1][P][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1].[Br-1],CCCC=1N(CC2=CC=C(Cl)C=C2)C3=CC=CC=C3[N+1]=1CC4=CC=C(Cl)C=C4.[Br-1]
361,,,,,,,,-0.328427,-0.256205,-0.321751,-0.320646,0.569737,-0.627881,0.146639,2.85255,-2114.31549913,-2114.867009894456,,,,,,,,,,,,,[C][C][C][C][C][C][=C][C][=C][Branch2][Ring2][Branch1][C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][C][C][C][C][C][=C][Ring1][O][=O+1][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=N].[O-1][Cl+3][Branch1][C][O-1][Branch1][C][O-1][O-1],CCCCCC1=CC=C(C2=CC(C3=CC=CC=C3)=CC(C4=CC=C(CCCCC)C=C4)=[O+1]2)C=C1.[O-1][Cl+3]([O-1])([O-1])[O-1]
386,,,,,,,,-0.277801,-0.213101,-0.314108,-0.262515,0.459302,-0.541219,0.185001,6.43739,-1338.87265642,-1339.104554850504,,,,,,,,,,,,,[C][N+1][Branch1][C][C][=C][C][=C][C][=N][C][=C][Branch1][=N][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][O][C][Ring1][=C][=C][Ring2][Ring1][C].[Cl-1],C[N+1](C)=C1C=CC2=NC3=C(C=CC4=CC=CC=C43)OC2=C1.[Cl-1]
388,,,,,,,,-0.248677,-0.223477,-0.24882,-0.218291,0.355726,-0.530919,0.824835,11.93697,-1899.72979225,-1900.228497622917,,,,,,,,,,,,,[C][N][Branch1][C][C][C][=C][C][=C][Branch2][Ring2][N][C][=Branch1][S][=C][C][=C][C][=Branch1][=Branch1][=N+1][Branch1][C][C][C][C][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][P][Ring1][=Branch1][C][=C][Ring2][Ring1][P].[Cl-1],CN(C)C1=CC=C(C(=C2C=CC(=[N+1](C)C)C=C2)C3=CC=C(NC4=CC=CC=C4)C5=CC=CC=C35)C=C1.[Cl-1]
389,,,,,,,,-0.272996,-0.194839,-0.265587,-0.264684,0.257864,-0.498558,0.162676,5.63214,-1613.58472968,-1613.997318498366,,,,,,,,,,,,,[C][N][Branch1][C][C][C][=C][C][=C][Branch2][Ring2][C][C][=C][C][=C][Branch1][P][C][=C][C][=C][C][=Branch1][=Branch1][=N+1][Branch1][C][C][C][C][=C][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring2][Ring1][Ring2][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch2].[Cl-1],CN(C)C1=CC=C(C2=CC=C(C=C3C=CC(=[N+1](C)C)C=C3)C4=CC=CC=C24)C=C1.[Cl-1]
390,,,,,,,,-0.270902,-0.185159,-0.282599,-0.253895,0.362075,-0.759885,0.202513,3.61146,-1261.27073356,-1261.536975363001,,,,,,,,,,,,,[C][C][=C][C][Branch1][P][N][=C][C][=C][C][=Branch1][=Branch1][=N+1][Branch1][C][C][C][C][=C][Ring1][=Branch2][=C][Branch1][C][N][C][=C][Ring1][P][N].[Cl-1],CC1=CC(N=C2C=CC(=[N+1](C)C)C=C2)=C(N)C=C1N.[Cl-1]
395,,,,,,,,-0.272147,-0.221292,-0.271686,-0.22114,0.464495,-0.595429,1.041898,13.91005,-1924.66825197,-1925.106404937021,,,,,,,,,,,,,[C][C][=C][C][Branch2][Ring1][Branch2][N][=N][C][C][Branch1][C][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][N][O][=C][C][=C][Ring2][Ring1][Branch1][N][=N][C][=C][C][=C][C][Branch1][=Branch2][N+1][Branch1][C][C][Branch1][C][C][C][=C][Ring1][#Branch2].[Cl-1],CC1=CC(N=NC=2C(C)=NN(C3=CC=CC=C3)C=2O)=CC=C1N=NC4=CC=CC([N+1](C)(C)C)=C4.[Cl-1]
396,,,,,,,,-0.282157,-0.227348,-0.286382,-0.225369,0.361901,-0.677016,0.924205,7.04825,-1945.79214365,-1946.240730051842,,,,,,,,,,,,,[C][C][=Branch1][C][=O][C][=Branch2][Ring2][=Branch1][=N][N][C][=C][C][=C][Branch2][Ring1][Branch1][N][=N][C][=C][C][=C][C][Branch1][=Branch2][N+1][Branch1][C][C][Branch1][C][C][C][=C][Ring1][#Branch2][C][Branch1][C][C][=C][Ring2][Ring1][Ring1][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1].[Cl-1],CC(=O)C(=NNC1=CC=C(N=NC2=CC=CC([N+1](C)(C)C)=C2)C(C)=C1)C(=O)NC3=CC=CC=C3.[Cl-1]
400,,,,,,,,-0.335566,-0.159312,-0.349797,-0.299234,0.536624,-0.563145,0.52597,3.42875,-1605.05434186,-1605.649656989574,,,,,,,,,,,,,[C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][N+1][Branch1][C][C][Branch1][C][C][C@][C][C@H1][C][C@H1][Branch1][O][C][C@H1][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring1][#Branch2].[Cl-1],CCCCCCCCCCOC(=O)C[N+1](C)(C)[C@]12C[C@H1]3C[C@H1](C[C@H1](C3)C1)C2.[Cl-1]
401,,,,,,,,-0.305664,-0.196022,-0.31611,-0.288112,0.324347,-0.519094,0.370271,7.30792,-1454.19049377,-1454.541983902781,,,,,,,,,,,,,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][N][Branch1][#C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2][C][C][Ring1][S].[Cl-1],C[N+1](C)(C)CC(=O)N1CCN(C2=CC=C3C=CC=CC3=N2)CC1.[Cl-1]
403,,,,,,,,-0.340163,-0.166434,-0.336826,-0.336232,0.402781,-0.457816,0.711208,7.40329,-979.11767119,-979.303094132867,,,,,,,,,,,,,[C][=C][C][O][C][=Branch1][C][=O][C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1],C=CCOC(=O)C[N+1](C)(C)C.[Cl-1]
407,,,,,,,,-0.340271,-0.179634,-0.338564,-0.322355,0.457698,-0.514331,0.569427,5.66951,-980.11040926,-980.309447590791,,,,,,,,,,,,,[C][C][N+1][Branch1][C][C][Branch1][C][C][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1].[Cl-1],CC[N+1](C)(C)C1=CC=CC(O)=C1.[Cl-1]
408,,,,,,,,-0.329298,-0.190458,-0.33774,-0.298964,0.364987,-0.763233,0.578332,9.92478,-1415.39422005,-1415.948334852118,,,,,,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][Branch1][#Branch2][C][N+1][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][=C][Ring1][N].[Cl-1],CCCCCCCCCCCCC1=CC=C(C[N+1](C)(C)C)C(C)=C1.[Cl-1]
409,,,,,,,,-0.286708,-0.186317,-0.333049,-0.261192,0.272376,-0.8057,0.54897,8.33257,-1211.97239113,-1212.265149977784,,,,,,,,,,,,,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1].[Cl-1],C[N+1](C)(C)CC1=C2C=CC=CC2=CC3=CC=CC=C13.[Cl-1]
412,,,,,,,,-0.335496,-0.215079,-0.31976,-0.312191,0.266797,-0.434744,0.717057,1.60398,-904.79355552,-904.98140398916,,,,,,,,,,,,,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1].[Cl-1],C[N+1](C)(C)CC1=CC=CC=C1.[Cl-1]
414,,,,,,,,-0.329761,-0.169782,-0.329756,-0.31924,0.401006,-0.682968,0.539983,9.19447,-1701.79036815,-1702.446540414139,,,,,,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][N+1][Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1].[Cl-1],CCCCCCCCCCCCCCCCNC(=O)C[N+1](C)(C)CC1=CC=CC=C1.[Cl-1]
415,,,,,,,,-0.336145,-0.169267,-0.344227,-0.302019,0.528162,-0.684205,0.500402,5.11173,-1800.20330781,-1800.901782912705,,,,,,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][N+1][Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1].[Cl-1],CCCCCCCCCCCCCCCCCCOC(=O)C[N+1](C)(C)CC1=CC=CC=C1.[Cl-1]
419,,,,,,,,-0.30764,-0.167012,-0.313001,-0.288666,0.261492,-0.612285,0.358643,8.63904,-1173.08419837,-1173.375749255533,,,,,,,,,,,,,[C][O][C][=C][C][=C][Branch1][O][C][C][N+1][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][N][O][C].[Cl-1],COC1=CC=C(CC[N+1](C)(C)C)C=C1OC.[Cl-1]
421,,,,,,,,-0.345452,-0.168365,-0.345448,-0.313566,0.282305,-0.679597,0.544125,5.87708,-1101.24880618,-1101.584139010392,,,,,,,,,,,,,[C][C][C][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1].[Cl-1],CCCCCC[N+1](C)(C)CC1=CC=CC=C1.[Cl-1]
423,,,,,,,,-0.313638,-0.184567,-0.312283,-0.310203,0.347761,-0.530743,0.544251,7.71812,-1641.91831551,-1642.485334246076,,,,,,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O][C][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1].[Cl-1],CCCCCCCCCCCC[N+1](C)(C)CC(=O)OC/C=C/C1=CC=CC=C1.[Cl-1]
425,,,,,,,,-0.298904,-0.16995,-0.342894,-0.218733,0.284425,-0.747382,1.001604,8.49334,-1336.83352616,-1337.328888989411,,,,,,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1].[Cl-1],CCCCCCCCCCCC[N+1](C)(C)CC1=CC=CC=C1.[Cl-1]
428,,,,,,,,-0.328565,-0.163521,-0.331498,-0.294746,0.290948,-0.77321,0.507565,9.57897,-1572.45074975,-1573.11077405781,,,,,,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1].[Cl-1],CCCCCCCCCCCCCCCCCC[N+1](C)(C)CC1=CC=CC=C1.[Cl-1]
429,,,,,,,,-0.324229,-0.119821,-0.325652,-0.296267,0.231583,-0.530246,0.482994,11.73106,-1498.66082548,-1499.349904799546,,,,,,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1],CCCCCCCCCCCCCCCCCCCCCC[N+1](C)(C)C.[Cl-1]
434,,,,,,,,-0.323121,-0.169737,-0.323121,-0.297996,0.421254,-0.5468,0.510662,6.14873,-1796.79386931,-1797.440377638854,,,,,,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][O][C][C][N+1][Branch1][N][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][Ring2][C][C][O][C][C][O].[Cl-1],CCCCCCCCCCCCOCC[N+1](CC=CC1=CC=CC=C1)(CCO)CCO.[Cl-1]
435,,,,,,,,-0.300955,-0.16209,-0.308611,-0.280541,0.277397,-0.656395,0.3584,10.51238,-1718.07816328,-1718.660965859117,,,,,,,,,,,,,[C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][#Branch1][O][C][C][O][C][C][N+1][Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch1].[Cl-1],CC(C)(C)CC(C)(C)C1=CC=C(OCCOCC[N+1](C)(C)CC2=CC=CC=C2)C=C1.[Cl-1]
437,,,,,,,,-0.284116,-0.249384,-0.271216,-0.257187,0.382484,-0.538401,1.023041,4.01724,-1420.72872803,-1421.065550707475,,,,,,,,,,,,,[C][C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][/C][=C][/C][=N+1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][Branch1][C][C][C].[Cl-1],CC=1[NH1]C2=CC=CC=C2C=1/C=C/C3=[N+1](C)C4=CC=CC=C4C3(C)C.[Cl-1]
440,,,,,,,,-0.340639,-0.269458,-0.306916,-0.247242,0.452181,-0.644596,1.793032,5.92249,-1053.95928472,-1054.127748090599,,,,,,,,,,,,,[C][C][=C][C][Branch1][C][C][=N+1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][Branch1][C][C][=C][Ring1][N].[Cl-1],CC1=CC(C)=[N+1](CC(=O)O)C(C)=C1.[Cl-1]
442,,,,,,,,-0.301838,-0.24762,-0.301838,-0.291143,0.363677,-0.622065,0.510307,10.1072,-1538.65204153,-1539.166980312852,,,,,,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][N+1][C][=C][N][Branch1][Branch2][C][C@H1][Branch1][C][N][N][=O][C][=Ring1][#Branch2].[Cl-1],CCCCCCCCCCCCCCC[N+1]=1C=CN(C[C@H1](N)N=O)C=1.[Cl-1]
444,,,,,,,,-0.320548,-0.198146,-0.327641,-0.298775,0.219749,-0.47575,0.565155,0.7697,-1226.77450696,-1227.022318146415,,,,,,,,,,,,,[C][N][C][Branch1][O][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][=N+1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][C].[Cl-1],CN1C(/C=C/C2=CC=CC=C2)=[N+1](C)C3=CC=CC=C31.[Cl-1]
449,,,,,,,,-0.274159,-0.209255,-0.276702,-0.253993,0.283061,-0.493274,0.484292,3.0504,-1458.83444315,-1459.181386105075,,,,,,,,,,,,,[C][C][N][/C][=Branch2][Ring1][C][=C][/C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=N+1][Ring1][#Branch2][C][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][#Branch1].[Cl-1],CCN1/C(=C/C2=CC=C3C=CC=CC3=[N+1]2CC)C=CC4=CC=CC=C41.[Cl-1]
452,,,,,,,,-0.367833,-0.298423,-0.36585,-0.348194,0.465047,-0.638802,0.91622,9.65694,-1008.50593193,-1008.615414330626,,,,,,,,,,,,,[N][#C][C][N+1][=C][C][=C][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][Ring1][=Branch2].[Cl-1],N#CC[N+1]1=CC=CC(C(N)=O)=C1.[Cl-1]
453,,,,,,,,-0.369657,-0.282549,-0.371271,-0.353007,0.395232,-0.584111,0.240509,2.16663,-1068.93116035,-1069.076966178164,,,,,,,,,,,,,[C][C][=Branch1][C][=O][C][N+1][=C][C][=C][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][Ring1][=Branch2].[Cl-1],CC(=O)C[N+1]1=CC=CC(C(N)=O)=C1.[Cl-1]
455,,,,,,,,-0.33389,-0.287974,-0.36977,-0.286019,0.454566,-0.582551,0.830764,5.64586,-1030.85758183,-1031.002632296123,,,,,,,,,,,,,[N][C][=Branch1][C][=O][C][=C][C][=C][N+1][Branch1][Ring2][C][C][O][=C][Ring1][=Branch2].[Cl-1],NC(=O)C1=CC=C[N+1](CCO)=C1.[Cl-1]
456,,,,,,,,-0.334413,-0.250395,-0.328867,-0.328491,0.445288,-0.531223,0.217602,2.99811,-1432.53564051,-1432.807309362033,,,,,,,,,,,,,[C][=C][C][N][C][=Branch1][C][=O][C][N+1][=C][C][=C][C][Branch1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][#C].[Cl-1],C=CCNC(=O)C[N+1]1=CC=CC(C(=O)NC2=CC=CC=C2)=C1.[Cl-1]
458,,,,,,,,-0.364051,-0.2787,-0.392005,-0.304668,0.470354,-0.46892,0.80712,4.47293,-936.22319123,-936.32496382725,,,,,,,,,,,,,[C][N+1][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring1][=Branch2].[Cl-1],C[N+1]1=CC=CC(C(=O)O)=C1.[Cl-1]
459,,,,,,,,-0.368291,-0.26986,-0.368423,-0.340955,0.479139,-0.62468,0.387793,6.51628,-1144.14856486,-1144.300660515887,,,,,,,,,,,,,[N][C][=Branch1][C][=O][C][C][N+1][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring1][=Branch2].[Cl-1],NC(=O)CC[N+1]1=CC=CC(C(=O)O)=C1.[Cl-1]
460,,,,,,,,-0.334737,-0.245073,-0.334708,-0.312211,0.45012,-0.634339,0.518715,6.09044,-1556.27488275,-1556.736925173435,,,,,,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][N+1][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][Ring1][=Branch2].[Cl-1],CCCCCCCCCCCCNC(=O)C[N+1]1=CC=C(C(N)=O)C=C1.[Cl-1]
